time,lat,lon,depth,chla_acs
43580.46875,39.691943,-157.999464,6,0.429485
43580.46806,39.694986,-157.999539,6,0.419185
43580.46736,39.698014,-157.999544,6,0.419287
43580.46667,39.701027,-157.999628,6,0.41938
43580.46597,39.704052,-157.999616,6,0.415865
43580.46528,39.707094,-157.999638,6,0.420579
43580.45764,39.740637,-157.999919,6,0.326298
43580.45694,39.743631,-157.999954,6,0.325676
43580.45625,39.746641,-157.999906,6,0.32689
43580.45556,39.749657,-157.999889,6,0.326241
43580.45486,39.752684,-157.999909,6,0.330383
43580.45417,39.755711,-157.999939,6,0.328755
43580.45347,39.758715,-157.999956,6,0.329499
43580.45278,39.761691,-158.000034,6,0.32788
43580.45208,39.764662,-158.000113,6,0.32701
43580.45139,39.767612,-158.000016,6,0.328336
43580.45069,39.770559,-157.99989,6,0.328363
43580.45,39.773512,-157.999802,6,0.331293
43580.44931,39.776468,-157.999684,6,0.33112
43580.44861,39.779435,-157.999642,6,0.33372
43580.44792,39.782367,-157.999572,6,0.334102
43580.44722,39.78529,-157.999563,6,0.338559
43580.44653,39.788261,-157.99949,6,0.340646
43580.44583,39.79124,-157.999367,6,0.335603
43580.44514,39.794223,-157.999243,6,0.33894
43580.44444,39.797198,-157.99908,6,0.336703
43580.44375,39.800168,-157.999021,6,0.330839
43580.44306,39.803119,-157.99897,6,0.330125
43580.44236,39.80608,-157.998931,6,0.328
43580.44167,39.809037,-157.998902,6,0.318107
43580.44097,39.811985,-157.998809,6,0.318443
43580.44028,39.814938,-157.998749,6,0.309629
43580.43958,39.817918,-157.998655,6,0.300876
43580.43889,39.820906,-157.998592,6,0.303567
43580.43819,39.823908,-157.998464,6,0.302407
43580.4375,39.826906,-157.998284,6,0.297357
43580.43681,39.829906,-157.998152,6,0.298367
43580.43611,39.8329,-157.99804,6,0.299289
43580.43542,39.835882,-157.997887,6,0.302008
43580.43472,39.838837,-157.997884,6,0.308076
43580.43403,39.8418,-157.997776,6,0.306046
43580.43333,39.844773,-157.997753,6,0.303451
43580.43264,39.847731,-157.997829,6,0.301624
43580.43194,39.850704,-157.997852,6,0.305479
43580.43125,39.853681,-157.997852,6,0.307086
43580.43056,39.856648,-157.997884,6,0.308688
43580.42986,39.859603,-157.997946,6,0.309398
43580.42917,39.862554,-157.998014,6,0.310406
43580.42847,39.865496,-157.998135,6,0.314445
43580.42778,39.86842,-157.998281,6,0.309843
43580.42708,39.871364,-157.998437,6,0.306612
43580.42639,39.874288,-157.998572,6,0.3083
43580.42569,39.877249,-157.998693,6,0.30446
43580.425,39.880208,-157.998861,6,0.301082
43580.42431,39.883137,-157.998962,6,0.304241
43580.42361,39.886075,-157.99905,6,0.308326
43580.41597,39.91818,-158.000156,6,0.32008
43580.41528,39.921095,-158.000239,6,0.320769
43580.41458,39.923977,-158.000328,6,0.320412
43580.41389,39.926871,-158.000447,6,0.315633
43580.41319,39.92979,-158.000509,6,0.314571
43580.4125,39.932659,-158.000607,6,0.317664
43580.41181,39.935516,-158.00066,6,0.318248
43580.41111,39.938381,-158.000712,6,0.318769
43580.41042,39.941292,-158.000772,6,0.319289
43580.40972,39.944194,-158.0008,6,0.319875
43580.40903,39.947129,-158.000856,6,0.320349
43580.40833,39.950078,-158.000919,6,0.316542
43580.40764,39.953022,-158.000954,6,0.321628
43580.40694,39.955979,-158.000983,6,0.316276
43580.40625,39.958921,-158.000934,6,0.316555
43580.40556,39.961893,-158.000934,6,0.315854
43580.40486,39.964859,-158.000947,6,0.321096
43580.40417,39.967834,-158.000957,6,0.314507
43580.40347,39.970809,-158.000993,6,0.321856
43580.40278,39.973773,-158.001015,6,0.318307
43580.40208,39.976759,-158.001011,6,0.331203
43580.40139,39.979762,-158.001056,6,0.330032
43580.40069,39.982778,-158.001153,6,0.326496
43580.4,39.985796,-158.001195,6,0.326003
43580.39931,39.988839,-158.001262,6,0.321071
43580.39861,39.991847,-158.00125,6,0.317313
43580.39792,39.994834,-158.00113,6,0.305643
43580.39722,39.997845,-158.001051,6,0.303882
43580.39653,40.000871,-158.000882,6,0.300024
43580.39583,40.003893,-158.000819,6,0.29572
43580.39514,40.006886,-158.000797,6,0.286783
43580.39444,40.009878,-158.000716,6,0.293047
43580.39375,40.012869,-158.000711,6,0.296855
43580.39306,40.015896,-158.000693,6,0.294541
43580.39236,40.018923,-158.000698,6,0.295414
43580.39167,40.021946,-158.000622,6,0.297027
43580.39097,40.024968,-158.000586,6,0.299668
43580.39028,40.028,-158.000565,6,0.29965
43580.38958,40.031021,-158.000533,6,0.298909
43580.38889,40.034029,-158.000546,6,0.309146
43580.38819,40.037037,-158.000504,6,0.31224
43580.3875,40.040059,-158.000479,6,0.31357
43580.38681,40.043083,-158.000487,6,0.318101
43580.38611,40.046094,-158.00043,6,0.320044
43580.38542,40.049146,-158.000338,6,0.315515
43580.38472,40.052186,-158.000321,6,0.312955
43580.38403,40.055193,-158.000222,6,0.306993
43580.38333,40.058222,-158.000175,6,0.300993
43580.38264,40.061231,-158.000162,6,0.298872
43580.38194,40.064244,-158.000084,6,0.297127
43580.37431,40.097465,-157.999578,6,0.298412
43580.37361,40.100483,-157.999566,6,0.298395
43580.37292,40.103509,-157.999534,6,0.301054
43580.37222,40.106559,-157.999448,6,0.301751
43580.37153,40.109628,-157.999427,6,0.302777
43580.37083,40.112689,-157.999334,6,0.310217
43580.37014,40.115741,-157.999208,6,0.313411
43580.36944,40.118802,-157.99914,6,0.323249
43580.36875,40.121845,-157.999076,6,0.329498
43580.36806,40.124867,-157.999027,6,0.355686
43580.36736,40.12789,-157.999022,6,0.36816
43580.36667,40.130907,-157.999006,6,0.371122
43580.36597,40.133928,-157.998976,6,0.384456
43580.36528,40.136947,-157.998943,6,0.385333
43580.36458,40.139946,-157.998907,6,0.3896
43580.36389,40.142933,-157.998868,6,0.39033
43580.36319,40.145906,-157.998827,6,0.386143
43580.3625,40.148873,-157.998748,6,0.390915
43580.36181,40.151835,-157.998689,6,0.391271
43580.36111,40.154832,-157.998662,6,0.392521
43580.36042,40.157839,-157.998651,6,0.393509
43580.35972,40.160834,-157.998671,6,0.394028
43580.35903,40.163829,-157.998642,6,0.383126
43580.35833,40.166841,-157.998555,6,0.378241
43580.35764,40.16985,-157.998551,6,0.379434
43580.35694,40.17284,-157.998574,6,0.371973
43580.35625,40.175806,-157.998589,6,0.366388
43580.35556,40.178803,-157.998581,6,0.359169
43580.35486,40.181784,-157.99857,6,0.348195
43580.35417,40.184784,-157.998605,6,0.344519
43580.35347,40.187781,-157.998618,6,0.341774
43580.35278,40.19076,-157.998681,6,0.337401
43580.35208,40.193777,-157.998696,6,0.327658
43580.35139,40.196766,-157.998695,6,0.325569
43580.35069,40.199725,-157.998734,6,0.324455
43580.35,40.20272,-157.998754,6,0.329213
43580.34931,40.205673,-157.998811,6,0.334442
43580.34861,40.208671,-157.998874,6,0.335734
43580.34792,40.211678,-157.99888,6,0.343226
43580.34722,40.21468,-157.998905,6,0.354008
43580.34653,40.217659,-157.998956,6,0.365911
43580.34583,40.220627,-157.999011,6,0.36964
43580.34514,40.223601,-157.999067,6,0.37655
43580.34444,40.226579,-157.999131,6,0.380095
43580.34375,40.229567,-157.999188,6,0.380037
43580.34306,40.232526,-157.999222,6,0.377648
43580.34236,40.235476,-157.999218,6,0.379165
43580.34167,40.23844,-157.99925,6,0.377063
43580.34097,40.241397,-157.999307,6,0.370706
43580.34028,40.244369,-157.999346,6,0.362937
43580.33264,40.276837,-157.999834,6,0.378186
43580.33194,40.279775,-157.999937,6,0.373046
43580.33125,40.282742,-157.999997,6,0.376175
43580.33056,40.285684,-157.999989,6,0.376219
43580.32986,40.288608,-157.99993,6,0.377153
43580.32917,40.291547,-157.999871,6,0.393633
43580.32847,40.294494,-157.999798,6,0.399998
43580.32778,40.297457,-157.999678,6,0.410588
43580.32708,40.300411,-157.99963,6,0.409731
43580.32639,40.303335,-157.999595,6,0.412649
43580.32569,40.306255,-157.999606,6,0.416081
43580.325,40.309187,-157.999554,6,0.422768
43580.32431,40.312132,-157.999503,6,0.4317
43580.32361,40.315088,-157.999491,6,0.443228
43580.32292,40.318045,-157.999466,6,0.443141
43580.32222,40.320981,-157.999452,6,0.444302
43580.32153,40.323918,-157.999426,6,0.443179
43580.32083,40.326873,-157.999377,6,0.434162
43580.32014,40.329813,-157.999283,6,0.405149
43580.31944,40.332747,-157.999233,6,0.387719
43580.31875,40.335681,-157.99916,6,0.382112
43580.31806,40.338628,-157.999053,6,0.385788
43580.31736,40.341586,-157.998976,6,0.378701
43580.31667,40.344578,-157.998962,6,0.396857
43580.31597,40.347576,-157.998937,6,0.396824
43580.31528,40.350569,-157.998911,6,0.403354
43580.31458,40.353553,-157.998892,6,0.400996
43580.31389,40.356541,-157.998825,6,0.406517
43580.31319,40.359539,-157.998707,6,0.411427
43580.3125,40.362524,-157.998634,6,0.405452
43580.31181,40.365507,-157.998607,6,0.404104
43580.31111,40.368486,-157.998576,6,0.402945
43580.31042,40.371476,-157.998525,6,0.396855
43580.30972,40.374462,-157.998503,6,0.389044
43580.30903,40.377456,-157.998421,6,0.384002
43580.30833,40.380422,-157.998407,6,0.3738
43580.30764,40.383407,-157.998415,6,0.373704
43580.30694,40.386378,-157.998441,6,0.362302
43580.30625,40.389345,-157.99846,6,0.355756
43580.30556,40.392309,-157.998491,6,0.35195
43580.30486,40.395269,-157.998525,6,0.34645
43580.30417,40.398246,-157.99854,6,0.346037
43580.30347,40.401213,-157.998491,6,0.338516
43580.30278,40.404204,-157.998486,6,0.335838
43580.30208,40.407205,-157.998522,6,0.332993
43580.30139,40.410208,-157.99854,6,0.329332
43580.30069,40.413238,-157.998547,6,0.325811
43580.3,40.416266,-157.998482,6,0.319671
43580.29931,40.419293,-157.99847,6,0.314726
43580.29861,40.422323,-157.99846,6,0.319531
43580.29097,40.455814,-157.99886,6,0.325035
43580.29028,40.458911,-157.998938,6,0.322522
43580.28958,40.462,-157.998989,6,0.321982
43580.28889,40.465107,-157.999082,6,0.313965
43580.28819,40.468217,-157.999174,6,0.309294
43580.2875,40.47132,-157.999242,6,0.304168
43580.28681,40.47441,-157.999349,6,0.305132
43580.28611,40.477498,-157.999363,6,0.303751
43580.28542,40.480584,-157.999438,6,0.308315
43580.28472,40.483665,-157.999473,6,0.306962
43580.28403,40.486765,-157.999455,6,0.320687
43580.28333,40.48986,-157.99945,6,0.337931
43580.28264,40.49293,-157.999474,6,0.352074
43580.28194,40.496005,-157.999475,6,0.356506
43580.28125,40.499055,-157.999474,6,0.356802
43580.28056,40.502082,-157.999453,6,0.357289
43580.27986,40.505124,-157.999422,6,0.351625
43580.27917,40.508133,-157.999429,6,0.346078
43580.27847,40.511135,-157.999407,6,0.342647
43580.27778,40.514132,-157.999375,6,0.336852
43580.27708,40.517128,-157.999417,6,0.331612
43580.27639,40.520117,-157.999437,6,0.321539
43580.27569,40.523108,-157.999411,6,0.292828
43580.275,40.526099,-157.999409,6,0.279196
43580.27431,40.529107,-157.999494,6,0.275611
43580.27361,40.532119,-157.999524,6,0.276571
43580.27292,40.535145,-157.999534,6,0.2747
43580.27222,40.538173,-157.99953,6,0.271118
43580.27153,40.541193,-157.999516,6,0.272178
43580.27083,40.544226,-157.999514,6,0.271097
43580.27014,40.547237,-157.999518,6,0.28048
43580.26944,40.550254,-157.999506,6,0.277887
43580.26875,40.553271,-157.999524,6,0.280331
43580.26806,40.556289,-157.999516,6,0.283821
43580.26736,40.559289,-157.999489,6,0.293117
43580.26667,40.562282,-157.999486,6,0.2941
43580.26597,40.565288,-157.999403,6,0.300336
43580.26528,40.568273,-157.999407,6,0.306337
43580.26458,40.571256,-157.9994,6,0.306166
43580.26389,40.574274,-157.999373,6,0.307351
43580.26319,40.577279,-157.99942,6,0.307476
43580.2625,40.580285,-157.99943,6,0.302188
43580.26181,40.583294,-157.999373,6,0.294396
43580.26111,40.586296,-157.999378,6,0.28961
43580.26042,40.589283,-157.999387,6,0.286757
43580.25972,40.592258,-157.999356,6,0.290218
43580.25903,40.595249,-157.999328,6,0.290368
43580.25833,40.598213,-157.999304,6,0.292157
43580.25764,40.601154,-157.999282,6,0.294387
43580.25694,40.604109,-157.999275,6,0.297141
43580.24931,40.636788,-157.999223,6,0.269533
43580.24861,40.639765,-157.999224,6,0.26784
43580.24792,40.642733,-157.999203,6,0.264349
43580.24722,40.645699,-157.999197,6,0.256572
43580.24653,40.648677,-157.999215,6,0.260412
43580.24583,40.651664,-157.999212,6,0.259033
43580.24514,40.654651,-157.999227,6,0.249314
43580.24444,40.657647,-157.999163,6,0.239236
43580.24375,40.660629,-157.999053,6,0.239269
43580.24306,40.6636,-157.998919,6,0.241023
43580.24236,40.666572,-157.998829,6,0.244774
43580.24167,40.669554,-157.998792,6,0.249464
43580.24097,40.672534,-157.99884,6,0.252486
43580.24028,40.675504,-157.998903,6,0.248785
43580.23958,40.678486,-157.9989,6,0.255029
43580.23889,40.681481,-157.998993,6,0.254818
43580.23819,40.68448,-157.99923,6,0.251436
43580.2375,40.687471,-157.999463,6,0.249155
43580.23681,40.690477,-157.999672,6,0.251808
43580.23611,40.693487,-157.999936,6,0.254563
43580.23542,40.696505,-158.000178,6,0.256405
43580.23472,40.699501,-158.000176,6,0.257064
43580.23403,40.702495,-158.00002,6,0.256906
43580.23333,40.705494,-157.999942,6,0.258023
43580.23264,40.708493,-157.999889,6,0.25953
43580.23194,40.711507,-157.99981,6,0.264589
43580.23125,40.714513,-157.99972,6,0.259712
43580.23056,40.717508,-157.999564,6,0.265147
43580.22986,40.720526,-157.999491,6,0.261499
43580.22917,40.723539,-157.999394,6,0.259422
43580.22847,40.726571,-157.999314,6,0.265242
43580.22778,40.729593,-157.999239,6,0.260922
43580.22708,40.732619,-157.999165,6,0.258686
43580.22639,40.735655,-157.99912,6,0.257921
43580.22569,40.73869,-157.999161,6,0.263418
43580.225,40.741718,-157.999219,6,0.265223
43580.22431,40.744719,-157.999256,6,0.266386
43580.22361,40.747729,-157.99931,6,0.277307
43580.22292,40.750742,-157.999352,6,0.278229
43580.22222,40.753754,-157.999418,6,0.285229
43580.22153,40.756764,-157.99963,6,0.281913
43580.22083,40.759791,-157.999868,6,0.288126
43580.22014,40.762819,-158.000056,6,0.285091
43580.21944,40.765827,-158.000125,6,0.285884
43580.21875,40.768841,-158.000035,6,0.287585
43580.21806,40.771864,-157.99998,6,0.285645
43580.21736,40.77488,-157.999992,6,0.286354
43580.21667,40.777889,-157.999993,6,0.286069
43580.21597,40.780881,-157.999982,6,0.288382
43580.21528,40.783886,-157.999952,6,0.281322
43580.20764,40.817524,-157.999589,6,0.300905
43580.20694,40.820585,-157.999583,6,0.298192
43580.20625,40.823631,-157.999618,6,0.29978
43580.20556,40.826697,-157.999676,6,0.303003
43580.20486,40.829763,-157.999687,6,0.30871
43580.20417,40.83285,-157.999732,6,0.325671
43580.20347,40.835911,-157.99978,6,0.337946
43580.20278,40.838988,-157.99981,6,0.339567
43580.20208,40.842084,-157.999783,6,0.338885
43580.20139,40.84519,-157.999739,6,0.356319
43580.20069,40.848314,-157.999695,6,0.357141
43580.2,40.851433,-157.999712,6,0.36716
43580.19931,40.854534,-157.999726,6,0.369571
43580.19861,40.857633,-157.999726,6,0.362925
43580.19792,40.86073,-157.999746,6,0.372033
43580.19722,40.863834,-157.999732,6,0.376616
43580.19653,40.866932,-157.999688,6,0.388459
43580.19583,40.870043,-157.999676,6,0.39116
43580.19514,40.873147,-157.999693,6,0.403443
43580.19444,40.876243,-157.999696,6,0.413416
43580.19375,40.879342,-157.999743,6,0.431968
43580.19306,40.882457,-157.999733,6,0.445851
43580.19236,40.885599,-157.999659,6,0.503998
43580.19167,40.888756,-157.999575,6,0.522282
43580.19097,40.891912,-157.999478,6,0.522542
43580.19028,40.895062,-157.999432,6,0.525339
43580.18958,40.898205,-157.999428,6,0.524256
43580.18889,40.901353,-157.999388,6,0.525858
43580.18819,40.904492,-157.999364,6,0.529385
43580.1875,40.907632,-157.999429,6,0.527333
43580.18681,40.910775,-157.999472,6,0.543319
43580.18611,40.913927,-157.999519,6,0.564689
43580.18542,40.917071,-157.999605,6,0.577396
43580.18472,40.920218,-157.999664,6,0.585717
43580.18403,40.923374,-157.999748,6,0.590523
43580.18333,40.926524,-157.999819,6,0.587478
43580.18264,40.929694,-157.999853,6,0.586138
43580.18194,40.932873,-157.999888,6,0.579123
43580.18125,40.936057,-157.999915,6,0.588039
43580.18056,40.939225,-157.999977,6,0.587951
43580.17986,40.942399,-158.000029,6,0.588814
43580.17917,40.94556,-157.999962,6,0.58551
43580.17847,40.948711,-157.999961,6,0.589515
43580.17778,40.951854,-157.999986,6,0.590972
43580.17708,40.954981,-157.999966,6,0.590945
43580.17639,40.958124,-157.999878,6,0.594209
43580.17569,40.961279,-157.99976,6,0.597937
43580.175,40.964443,-157.999657,6,0.592074
43580.17431,40.967611,-157.999613,6,0.599174
43580.17361,40.970767,-157.999611,6,0.599865
43580.16597,41.005047,-157.999283,6,0.571866
43580.16528,41.00816,-157.999281,6,0.574938
43580.16458,41.011251,-157.999355,6,0.566611
43580.16389,41.01435,-157.999408,6,0.563435
43580.16319,41.017445,-157.999401,6,0.565946
43580.1625,41.020542,-157.99934,6,0.556211
43580.16181,41.023644,-157.999356,6,0.559218
43580.16111,41.026757,-157.999418,6,0.5516
43580.16042,41.029845,-157.99946,6,0.549119
43580.15972,41.032942,-157.999434,6,0.542484
43580.15903,41.036028,-157.999431,6,0.53963
43580.15833,41.039104,-157.999447,6,0.533927
43580.15764,41.04217,-157.99949,6,0.523048
43580.15694,41.045209,-157.999554,6,0.520136
43580.15625,41.048244,-157.999608,6,0.516466
43580.15556,41.051297,-157.999581,6,0.518281
43580.15486,41.054343,-157.999548,6,0.518175
43580.15417,41.057378,-157.999525,6,0.521253
43580.15347,41.060412,-157.999541,6,0.523102
43580.15278,41.063452,-157.999528,6,0.519983
43580.15208,41.066481,-157.999502,6,0.524768
43580.15139,41.069512,-157.99945,6,0.521037
43580.15069,41.072546,-157.999371,6,0.526688
43580.15,41.075593,-157.999338,6,0.533315
43580.14931,41.078643,-157.999327,6,0.55777
43580.14861,41.081687,-157.999318,6,0.563258
43580.14792,41.084739,-157.999265,6,0.583796
43580.14722,41.087775,-157.999237,6,0.602495
43580.14653,41.090817,-157.999267,6,0.607957
43580.14583,41.093848,-157.999345,6,0.600781
43580.14514,41.096878,-157.9994,6,0.602459
43580.14444,41.099902,-157.999502,6,0.594182
43580.14375,41.102924,-157.999609,6,0.586908
43580.14306,41.105942,-157.999672,6,0.586672
43580.14236,41.108962,-157.999692,6,0.581523
43580.14167,41.111984,-157.999726,6,0.585908
43580.14097,41.11501,-157.999763,6,0.594467
43580.14028,41.118029,-157.999784,6,0.600546
43580.13958,41.121046,-157.999835,6,0.597698
43580.13889,41.124066,-157.999927,6,0.607241
43580.13819,41.12707,-157.999882,6,0.616012
43580.1375,41.13007,-157.999754,6,0.613141
43580.13681,41.133066,-157.999708,6,0.615272
43580.13611,41.136065,-157.999631,6,0.614314
43580.13542,41.139067,-157.999498,6,0.609909
43580.13472,41.142067,-157.9994,6,0.600715
43580.13403,41.145087,-157.999357,6,0.597506
43580.13333,41.148088,-157.999328,6,0.58504
43580.13264,41.1511,-157.999306,6,0.574257
